Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Month,Year
5376,CA-2017-134152,2017-05-27,5/31/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6.0,0.0,9.816,598.7760000000001,5,2017
5377,CA-2017-134152,2017-05-27,5/31/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,3.0,0.0,7.86,102.18,5,2017
5378,CA-2014-125542,2014-12-05,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7.0,0.2,117.6147,2487.3331000000003,12,2014
5379,CA-2014-125542,2014-12-05,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4.0,0.2,-30.2288,626.168,12,2014
5380,CA-2016-136021,2016-08-14,8/18/2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,3.0,0.0,7.6146,54.2346,8,2016
5381,CA-2016-136021,2016-08-14,8/18/2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6.0,0.2,35.6238,647.8254,8,2016
5382,CA-2016-149195,2016-09-05,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5.0,0.2,9.072,133.48800000000003,9,2016
5383,CA-2016-149195,2016-09-05,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8.0,0.2,5.3352,128.63760000000002,9,2016
5384,CA-2016-149195,2016-09-05,9/7/2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2.0,0.2,3.7584,22.4208,9,2016
5385,CA-2017-161410,2017-06-26,7/3/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,3.0,0.4,41.79,973.1099999999999,6,2017
5387,CA-2017-152786,2017-03-12,3/17/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9.0,0.0,18.5886,382.2785999999999,3,2017
5388,CA-2017-164707,2017-02-18,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3.0,0.2,10.4985,480.8313,2,2017
5389,CA-2017-164707,2017-02-18,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3.0,0.0,47.0979,375.6879,2,2017
5390,CA-2017-164707,2017-02-18,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82,2.0,0.0,4.8118,24.4518,2,2017
5391,CA-2017-163874,2017-11-10,11/12/2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,3.0,0.2,9.5526,83.3382,11,2017
5392,US-2014-123183,2014-11-19,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6.0,0.0,10.8,145.8,11,2014
5393,US-2014-123183,2014-11-19,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2.0,0.0,4.5816,24.501600000000003,11,2014
5394,US-2014-123183,2014-11-19,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7.0,0.0,102.2784,1593.8384,11,2014
5396,CA-2014-104829,2014-11-18,11/21/2014,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7.0,0.0,9.891,163.751,11,2014
5397,US-2016-147340,2016-09-24,9/24/2016,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,0.0,23.384,339.384,9,2016
5401,CA-2017-132262,2017-09-21,9/23/2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2.0,0.0,15.1158,159.07580000000002,9,2017
5402,CA-2017-132262,2017-09-21,9/23/2017,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2.0,0.0,26.3934,186.35340000000002,9,2017
5403,CA-2017-123043,2017-08-24,8/29/2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4.0,0.2,7.71,101.4636,8,2017
5404,CA-2017-123043,2017-08-24,8/29/2017,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,1.0,0.2,1.3104,4.3056,8,2017
5405,US-2016-143280,2016-02-22,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5.0,0.2,55.745,2196.3529999999996,2,2016
5406,US-2016-143280,2016-02-22,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1.0,0.0,15.2208,51.460800000000006,2,2016
5407,US-2016-143280,2016-02-22,2/26/2016,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3.0,0.0,5.0055,36.9555,2,2016
5408,CA-2017-108854,2017-12-08,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line ?While You Were Out? Hardbound Telephone Message Book,87.92,4.0,0.0,40.4432,392.1232,12,2017
5409,CA-2017-108854,2017-12-08,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1.0,0.2,8.409,26.3482,12,2017
5410,CA-2017-108854,2017-12-08,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3.0,0.2,33.93,287.274,12,2017
5411,CA-2017-108854,2017-12-08,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1.0,0.0,11.1176,53.8776,12,2017
5412,CA-2017-166856,2017-09-18,9/22/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7.0,0.2,3.528,72.072,9,2017
5413,CA-2017-166856,2017-09-18,9/22/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3.0,0.0,8.1072,312.12719999999996,9,2017
5414,CA-2016-153157,2016-09-11,9/14/2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5.0,0.0,62.93,1186.68,9,2016
5416,US-2017-125647,2017-09-23,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4.0,0.2,7.2576,86.0544,9,2017
5417,US-2017-125647,2017-09-23,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2.0,0.2,-8.9964,62.97480000000001,9,2017
5418,CA-2014-132542,2014-10-06,10/8/2014,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2.0,0.0,7.68,38.4,10,2014
5419,CA-2015-110877,2015-10-23,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.288,7.0,0.2,12.7008,259.45919999999995,10,2015
5420,CA-2015-110877,2015-10-23,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,2.0,0.2,15.0384,285.7296,10,2015
5421,US-2016-151827,2016-03-31,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3.0,0.4,-60.8361,669.1971,3,2016
5422,US-2016-151827,2016-03-31,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2.0,0.2,1.1994,58.7706,3,2016
5423,US-2016-163258,2016-12-29,1/2/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3.0,0.2,3.9312,35.380799999999994,12,2016
5424,CA-2017-103009,2017-11-03,11/5/2017,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,5.0,0.0,11.88,143.88,11,2017
5425,US-2017-120649,2017-01-20,1/26/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2.0,0.0,1.0208,8.0608,1,2017
5427,CA-2016-153598,2016-12-03,12/6/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6.0,0.0,51.474,722.8740000000001,12,2016
5429,CA-2016-113096,2016-09-02,9/4/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.0,0.0,12.0978,151.6878,9,2016
5430,CA-2014-136861,2014-09-05,9/7/2014,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2.0,0.2,1.999,59.57020000000001,9,2014
5431,CA-2017-117422,2017-10-21,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2.0,0.2,16.1568,306.9792,10,2017
5432,CA-2017-117422,2017-10-21,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1.0,0.2,1.3716,4.6228,10,2017
5434,CA-2017-129707,2017-04-25,4/29/2017,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.896,4.0,0.2,0.6672,34.472,4,2017
5436,CA-2015-160171,2015-10-19,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3.0,0.0,97.2,907.2,10,2015
5437,CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.0,0.2,5.368,40.504,7,2014
5439,CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3.0,0.2,15.9912,612.9960000000001,7,2014
5441,US-2017-153633,2017-11-13,11/18/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064,1.0,0.2,0.1548,1.806,11,2017
5442,CA-2017-155929,2017-09-09,9/13/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368,2.0,0.2,2.388,13.8504,9,2017
5443,CA-2015-148712,2015-04-17,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1.0,0.0,36.852,136.452,4,2015
5445,CA-2015-148712,2015-04-17,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3.0,0.0,2.7846,34.9146,4,2015
5446,CA-2016-128307,2016-07-25,7/29/2016,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1.0,0.2,7.0659,23.8147,7,2016
5447,US-2016-127425,2016-08-26,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,6.0,0.0,8.25,206.25,8,2016
5448,US-2016-127425,2016-08-26,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5.0,0.0,87.4825,1337.2325,8,2016
5449,US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3.0,0.0,7.1586,1080.9486,9,2014
5450,US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5.0,0.0,10.906,297.906,9,2014
5451,US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2.0,0.0,149.382,813.3019999999999,9,2014
5452,US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2.0,0.0,12.9792,94.09920000000001,9,2014
5453,CA-2016-140613,2016-07-22,7/29/2016,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5.0,0.0,24.998,455.998,7,2016
5454,US-2017-108700,2017-05-19,5/23/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6.0,0.2,13.7808,234.27360000000002,5,2017
5455,CA-2017-160962,2017-04-28,5/2/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,1.0,0.2,0.7336,7.4408,4,2017
5456,CA-2017-160962,2017-04-28,5/2/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2.0,0.2,0.7704,13.0968,4,2017
5457,CA-2017-130631,2017-12-29,1/2/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5.0,0.0,9.604,107.604,12,2017
5458,CA-2017-130631,2017-12-29,1/2/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2.0,0.0,20.538,157.458,12,2017
5459,CA-2017-116680,2017-09-04,9/6/2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6.0,0.2,4.3368,81.73199999999999,9,2017
5461,US-2014-107405,2014-03-21,3/25/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1.0,0.2,-3.8646,9.152999999999999,3,2014
5462,CA-2017-101574,2017-09-28,10/4/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3.0,0.0,4.4352,32.1552,9,2017
5464,CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4.0,0.2,19.6224,232.6656,1,2014
5465,CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5.0,0.2,36.693,558.549,1,2014
5467,CA-2014-107706,2014-02-14,2/19/2014,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8? x 11?",16.176,3.0,0.2,6.066,51.358799999999995,2,2014
5468,CA-2016-122448,2016-06-09,6/14/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3.0,0.2,13.7646,356.35020000000003,6,2016
5470,CA-2014-132451,2014-09-26,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3.0,0.0,9.3312,67.6512,9,2014
5471,CA-2016-158547,2016-05-30,6/4/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5.0,0.2,9.294,604.11,5,2016
5472,CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5.0,0.2,4.008,68.136,12,2017
5473,CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2.0,0.2,-17.6076,123.2532,12,2017
5476,CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3.0,0.0,22.2,155.39999999999998,6,2017
5477,CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5.0,0.0,22.8285,445.5785,6,2017
5478,CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3.0,0.0,8.7906,62.610600000000005,6,2017
5479,CA-2016-121356,2016-11-20,11/24/2016,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3.0,0.0,62.916,448.11600000000004,11,2016
5481,CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1.0,0.2,11.6091,94.16269999999999,10,2017
5482,CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2.0,0.0,6.48,78.48,10,2017
5483,CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4.0,0.0,115.1808,1075.0208,10,2017
5484,CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2.0,0.0,0.4068,81.7668,10,2017
5485,CA-2017-148999,2017-01-30,2/4/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4.0,0.2,-68.1096,1524.6072000000001,1,2017
5486,CA-2014-107573,2014-12-12,12/17/2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3.0,0.2,7.6284,73.35,12,2014
5488,CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3.0,0.2,-5.6943,61.438500000000005,4,2017
5489,CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3.0,0.2,2.0358,19.575000000000003,4,2017
5490,CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,3.0,0.2,1.8207,60.0831,4,2017
5491,CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3.0,0.2,-19.1058,592.2798,4,2017
5492,CA-2017-164098,2017-01-26,1/27/2017,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2.0,0.2,1.816,34.504000000000005,1,2017
5493,CA-2014-105249,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2.0,0.0,0.1472,14.8672,11,2014
5494,CA-2014-105249,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4.0,0.0,19.872,185.47199999999998,11,2014
5495,CA-2014-105249,2014-11-28,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4.0,0.15,-4.8392,1578.789,11,2014
5497,CA-2017-117821,2017-06-12,6/16/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2.0,0.2,19.176,134.232,6,2017
5498,CA-2017-164378,2017-07-15,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2.0,0.0,1.9024,15.0224,7,2017
5499,CA-2017-164378,2017-07-15,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3.0,0.0,3.6018,27.091800000000003,7,2017
